id,text,user,user_followers,favorite_count,retweet_count,location,datetime
1534547289502457857,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",bright183_,213,0,86,,2022-06-08 14:45:58+00:00
1534547230429831168,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",MinVClovebright,1688,0,86,"กรุงเทพมหานคร, ประเทศไทย",2022-06-08 14:45:44+00:00
1534547127145099265,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",Ting59590,1449,0,86,ไทย,2022-06-08 14:45:20+00:00
1534547001584455680,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",Oneni_BP,672,0,86,,2022-06-08 14:44:50+00:00
1534546694549164033,RT @sxshaaa: Even someone from Brunei knows her. No wonder Asia's superstar binansag kay @bernardokath 💫,kathnielbernfrd,347,0,76,,2022-06-08 14:43:37+00:00
1534546678295908352,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",cfYgTWnxfLnjqkj,361,0,97,,2022-06-08 14:43:33+00:00
1534546585866018816,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",BB_183cm,55,0,86,,2022-06-08 14:43:11+00:00
1534546537631469568,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",kkullkanokk,134,0,97,,2022-06-08 14:42:59+00:00
1534546242176397312,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",oom626,219,0,86,,2022-06-08 14:41:49+00:00
1534546238661881857,"RT @dikgaj: In reality, the British even helped sabotage or overthrow attempts at parliamentary democracy long after the post WW2 reluctant…",LenteCurrite,612,0,2,,2022-06-08 14:41:48+00:00
1534546208789737474,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",BrighteningL,305,0,97,BKK-Thailand,2022-06-08 14:41:41+00:00
1534546027348234240,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",brightvcrvit,740,0,97,,2022-06-08 14:40:58+00:00
1534545991927332864,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",Erika_Juita77,33,0,97,,2022-06-08 14:40:49+00:00
1534545984717410305,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",Lysm_b_lism,258,0,97,"Bangkok, Thailand",2022-06-08 14:40:47+00:00
1534545935673737217,"RT @AHelvas: Still denying about how worst Indonesia's defense spending per capita? Here the rank in SEA. Singapore, Brunei, Malaysia, Thai…",HaziqKapten,7,0,27,"Selangor, Malaysia",2022-06-08 14:40:36+00:00
1534545735567298565,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",waterlove313,65,0,97,,2022-06-08 14:39:48+00:00
1534545699219513346,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",iikhaeii,959,0,97,"Bangkok, Thailand",2022-06-08 14:39:39+00:00
1534545632429342721,"RT @AHelvas: Still denying about how worst Indonesia's defense spending per capita? Here the rank in SEA. Singapore, Brunei, Malaysia, Thai…",100_arisma,1,0,27,"DKI Jakarta, Indonesia",2022-06-08 14:39:23+00:00
1534545616529137664,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",brights_27,58,0,86,Myanmar,2022-06-08 14:39:20+00:00
1534545609037783040,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",Jaampkanor2,1614,0,86,,2022-06-08 14:39:18+00:00
1534545464334643200,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",RVmd17,0,0,86,,2022-06-08 14:38:43+00:00
1534545234062741505,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",BupphaSuphaph,1,0,86,,2022-06-08 14:37:48+00:00
1534545225435455490,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",0HwvyXt2BuR4lni,111,0,86,Thailand,2022-06-08 14:37:46+00:00
1534545173702582272,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",BinmyHeartinter,2361,0,86,,2022-06-08 14:37:34+00:00
1534544689537634310,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",RVmd17,0,0,97,,2022-06-08 14:35:39+00:00
1534543991420571648,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",rakBBVC,40,0,97,,2022-06-08 14:32:52+00:00
1534543824546017281,"RT @alexraf: At Bonn UN climate talks, Brunei asks the @ipcc where the coal, oil, and gas need to stay in the ground (hint everywhere). IPC…",LeanneBrummell,532,0,14,,2022-06-08 14:32:12+00:00
1534543711023124481,"In reality, the British even helped sabotage or overthrow attempts at parliamentary democracy long after the post W… https://t.co/UozM5vMQ82",dikgaj,7514,10,2,Earth,2022-06-08 14:31:45+00:00
1534543619226423296,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",mybabyjibjib,45,0,97,ʙʙʀɪɢʜᴛᴠᴄ ♡,2022-06-08 14:31:23+00:00
1534543464159117312,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",BbrightvcSp,154,0,97,,2022-06-08 14:30:46+00:00
1534543206880509957,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",mihaihe,54,0,97,,2022-06-08 14:29:45+00:00
1534543101976449024,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",_janevc_,255,0,97,,2022-06-08 14:29:20+00:00
1534543034548793344,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",Emiko681,1491,0,97,,2022-06-08 14:29:04+00:00
1534543001107607552,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",Sannee08720932,785,0,97,ประเทศไทย,2022-06-08 14:28:56+00:00
1534542978840412163,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",casey_chole,323,0,97,"be with you, bright ♡",2022-06-08 14:28:51+00:00
1534542899085340674,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",S01052525,166,0,97,,2022-06-08 14:28:32+00:00
1534542859369447425,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",bbright_jj,951,0,97,,2022-06-08 14:28:22+00:00
1534542850481827840,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",indhaii22,46,0,97,"Manila City, National Capital ",2022-06-08 14:28:20+00:00
1534542839798829056,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",PhooPyaePyaeKo,302,0,97,Beside Bright,2022-06-08 14:28:18+00:00
1534542836544049153,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",preeda49173648,32,0,97,,2022-06-08 14:28:17+00:00
1534542801534214144,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",Mikianya1,262,0,97,,2022-06-08 14:28:08+00:00
1534542794957590528,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",MaBeeLoveBr,1173,0,97,,2022-06-08 14:28:07+00:00
1534542789631164416,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",ryncchi,21,0,97,,2022-06-08 14:28:06+00:00
1534542786757660674,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",qaCou5eQOkU3Ldf,5,0,97,,2022-06-08 14:28:05+00:00
1534542773415649280,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",Byoun15,196,0,97,,2022-06-08 14:28:02+00:00
1534542750665756672,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",kapongja,83,0,97,,2022-06-08 14:27:56+00:00
1534542743107645441,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",27_bbright,23,0,97,"กรุงเทพมหานคร, ประเทศไทย",2022-06-08 14:27:55+00:00
1534542710002315264,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",goongSW,507,0,97,หลงรักเดกเด๋อ🌞🤍,2022-06-08 14:27:47+00:00
1534542706080645128,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",downcreate_nunt,279,0,97,ประเทศไทย,2022-06-08 14:27:46+00:00
1534542645707816966,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",MMasaleah,529,0,97,,2022-06-08 14:27:31+00:00
1534542638988242945,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",i3eer91,368,0,97,Thailand,2022-06-08 14:27:30+00:00
1534542625704845312,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",bbgg07,64,0,97,,2022-06-08 14:27:27+00:00
1534542622588432384,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",lan_cholnutthan,44,0,97,Bangkok,2022-06-08 14:27:26+00:00
1534542609208684544,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",SR_TOO,275,0,97,,2022-06-08 14:27:23+00:00
1534542609204449281,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",plengvc,783,0,97,♡︎,2022-06-08 14:27:23+00:00
1534542602137063424,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",NoMathsToMePls,70,0,97,Hong Kong,2022-06-08 14:27:21+00:00
1534542591651217408,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",rosasinensis11,196,0,97,India ,2022-06-08 14:27:18+00:00
1534542590884085761,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",ShyBright3,99,0,97,,2022-06-08 14:27:18+00:00
1534542587398238208,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",deet42668100,428,0,97,,2022-06-08 14:27:17+00:00
1534542584080502790,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",palidafay1234,577,0,97,,2022-06-08 14:27:17+00:00
1534542577978179584,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",chaipouu,72,0,97,,2022-06-08 14:27:15+00:00
1534542576434683904,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",Peera73,165,0,97,,2022-06-08 14:27:15+00:00
1534542575800963072,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",ladda_pkm,1315,0,97,,2022-06-08 14:27:15+00:00
1534542565030043649,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",2712bb,479,0,97,,2022-06-08 14:27:12+00:00
1534542560617955328,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",Danieljjr21,105,0,97,,2022-06-08 14:27:11+00:00
1534542556591030272,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",KPreawnaka,309,0,97,,2022-06-08 14:27:10+00:00
1534542551755403265,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",ZenyCruz11,1396,0,97,,2022-06-08 14:27:09+00:00
1534542524676993026,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",art_pwnasp,75,0,97,,2022-06-08 14:27:02+00:00
1534542507497107456,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",mebetadine,747,0,97,BW area,2022-06-08 14:26:58+00:00
1534542502513897473,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",mirindamin,550,0,97,,2022-06-08 14:26:57+00:00
1534542497833418757,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",BrightInterfan,15826,0,97,Kim's Neighborhood,2022-06-08 14:26:56+00:00
1534542484574875648,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",_BW_2721,12,0,97,,2022-06-08 14:26:53+00:00
1534542480254726147,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",baconmooham,56,0,97,,2022-06-08 14:26:52+00:00
1534542474319781888,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",ktmt2543,335,0,97,"ปราจีนบุรี, ประเทศไทย",2022-06-08 14:26:50+00:00
1534542463674687488,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",BrighteningL,305,0,86,BKK-Thailand,2022-06-08 14:26:48+00:00
1534542463288782848,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",mycutieboys_BW,362,0,97,,2022-06-08 14:26:48+00:00
1534542457978753024,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",paos48,311,0,97,,2022-06-08 14:26:47+00:00
1534542457269940224,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",BBrightDay,1234,0,97,กองหนุน,2022-06-08 14:26:46+00:00
1534542447409123328,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",bbvc_27,158,0,97,20+,2022-06-08 14:26:44+00:00
1534542441348333568,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",AoM_83Line,339,0,97,,2022-06-08 14:26:43+00:00
1534542429960818688,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",SpiCHies,1716,0,97,,2022-06-08 14:26:40+00:00
1534542422726029312,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",BVC_Streaming,3620,0,97,bbrightvc ,2022-06-08 14:26:38+00:00
1534542422687899648,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",Sangnon3,15,0,97,,2022-06-08 14:26:38+00:00
1534542422503370753,"RT @win_trend: #DevilSisterEP16 [Trend Statement]
197K+ tweets and still counting 💕

#1 Thailand
#1 Cambodia
#2 Laos
#6 Brunei
#7 Myanmar
#…",SandarChan2,18,0,122,,2022-06-08 14:26:38+00:00
1534542415620476933,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",salmar49261304,283,0,97,,2022-06-08 14:26:36+00:00
1534542415411183617,"RT @BrightTrending: No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",muggle_18,73,0,97,,2022-06-08 14:26:36+00:00
1534542349090492416,"No.6 Trend Brunei 🇧🇳 

Bright Vachirawit

#คืนนับดาวEP3 
#bbrightvc
@bbrightvc https://t.co/V1e0HSGS2m",BrightTrending,7871,23,97,,2022-06-08 14:26:21+00:00
1534542267276333056,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",mardevil3,215,0,86,"Sydney, New South Wales",2022-06-08 14:26:01+00:00
1534542073465958400,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",brightsky_vc,628,0,86,underthesamesky,2022-06-08 14:25:15+00:00
1534541855312191489,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",ryncchi,21,0,86,,2022-06-08 14:24:23+00:00
1534541827637858304,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",p_narin12,165,0,86,,2022-06-08 14:24:16+00:00
1534541823032496134,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",bbvc_spr08,188,0,86,,2022-06-08 14:24:15+00:00
1534541762030493697,"RT @sarahyebo: Go skate day, kuala belait, brunei darussalam 2022
Everyone is welcomed https://t.co/82r3nfRDTt",Fidonym,1209,0,1,"Kota Kinabalu, Sabah",2022-06-08 14:24:01+00:00
1534541746964598784,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",Suun_2712,166,0,86,,2022-06-08 14:23:57+00:00
1534541744578080769,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",qaCou5eQOkU3Ldf,5,0,86,,2022-06-08 14:23:56+00:00
1534541727180066816,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",Natthan68969089,99,0,86,,2022-06-08 14:23:52+00:00
1534541721903992832,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",dekamantra,69,0,86,,2022-06-08 14:23:51+00:00
1534541660373536768,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",_iamserenity,179,0,86,she/her,2022-06-08 14:23:36+00:00
1534541658586349568,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",SR_TOO,275,0,86,,2022-06-08 14:23:36+00:00
1534541592639717376,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",brightwin__2721,119,0,86,กรุงเทพมหานคร,2022-06-08 14:23:20+00:00
1534541568966680576,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",pang_naruetip,7429,0,86,IG: @pang_naruetip_pp,2022-06-08 14:23:15+00:00
1534541527367634944,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",Brights_ja,691,0,86,,2022-06-08 14:23:05+00:00
1534541525593427969,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",wheitty,586,0,86,,2022-06-08 14:23:04+00:00
1534541522850357248,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",aaaon_n,91,0,86,,2022-06-08 14:23:04+00:00
1534541518568312833,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",now_bbrightvc,819,0,86,,2022-06-08 14:23:03+00:00
1534541517343182849,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",Mu10719920,196,0,86,"บางกอกน้อย, กรุงเทพมหานคร",2022-06-08 14:23:02+00:00
1534541459520491520,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",nnbb39,11943,0,86,,2022-06-08 14:22:49+00:00
1534541397448986625,"RT @Mette_Miracle: No.6 Brunei Trends 
Bright Vachirawit
#คืนนับดาวEP3 
#bbrightvc
@bbrightvc 
@DavikaH https://t.co/Ikp8IwSsSP",BuanoiJuree,1280,0,86,,2022-06-08 14:22:34+00:00
